date,video_id,object_id,behavior,x,y,width,height,area,center_x,center_y
2019_11_05,000002,4,walk,1044,359,134,61,8174,1111.0,389.5
2019_11_05,000002,4,walk,1043,359,135,48,6480,1110.5,383.0
2019_11_05,000002,4,walk,1035,278,136,129,17544,1103.0,342.5
2019_11_05,000002,4,walk,1019,240,132,140,18480,1085.0,310.0
2019_11_05,000002,4,walk,998,229,133,112,14896,1064.5,285.0
2019_11_05,000002,4,walk,945,227,150,73,10950,1020.0,263.5
2019_11_05,000002,4,walk,837,214,178,67,11926,926.0,247.5
2019_11_05,000002,4,run,648,210,205,138,28290,750.5,279.0
2019_11_05,000002,4,run,457,240,168,272,45696,541.0,376.0
2019_11_05,000002,4,run,240,410,304,122,37088,392.0,471.0
2019_11_05,000002,4,nose-to-nose,193,364,289,219,63291,337.5,473.5
2019_11_05,000002,4,nose-to-nose,193,341,308,233,71764,347.0,457.5
2019_11_05,000002,4,nose-poke-elsewhere,254,227,259,249,64491,383.5,351.5
2019_11_05,000002,4,walk,353,124,260,225,58500,483.0,236.5
2019_11_05,000002,4,investigating,358,94,268,225,60300,492.0,206.5
2019_11_05,000002,4,investigating,360,94,266,234,62244,493.0,211.0
2019_11_05,000002,4,walk,374,163,277,129,35733,512.5,227.5
2019_11_05,000002,4,walk,404,193,272,118,32096,540.0,252.0
2019_11_05,000002,4,walk,402,180,272,118,32096,538.0,239.0
2019_11_05,000002,4,walk,402,150,261,142,37062,532.5,221.0
2019_11_05,000002,4,walk,402,152,260,140,36400,532.0,222.0
2019_11_05,000002,4,walk,411,165,243,161,39123,532.5,245.5
2019_11_05,000002,4,walk,445,123,151,283,42733,520.5,264.5
2019_11_05,000002,4,walk,437,129,141,282,39762,507.5,270.0
2019_11_05,000002,4,walk,418,145,127,276,35052,481.5,283.0
2019_11_05,000002,4,investigating,405,151,126,278,35028,468.0,290.0
2019_11_05,000002,4,investigating,401,169,122,281,34282,462.0,309.5
2019_11_05,000002,4,investigating,401,180,116,270,31320,459.0,315.0
2019_11_05,000002,4,investigating,397,208,135,244,32940,464.5,330.0
2019_11_05,000002,4,investigating,397,208,125,244,30500,459.5,330.0
2019_11_05,000002,4,investigating,381,209,129,261,33669,445.5,339.5
2019_11_05,000002,4,investigating,381,232,115,256,29440,438.5,360.0
2019_11_05,000002,4,investigating,367,236,175,204,35700,454.5,338.0
2019_11_05,000002,4,investigating,367,236,199,181,36019,466.5,326.5
2019_11_05,000002,4,investigating,367,242,197,228,44916,465.5,356.0
2019_11_05,000002,4,walk,426,305,239,184,43976,545.5,397.0
2019_11_05,000002,4,walk,583,374,220,107,23540,693.0,427.5
2019_11_05,000002,4,walk,711,296,187,157,29359,804.5,374.5
2019_11_05,000002,4,walk,762,254,184,111,20424,854.0,309.5
2019_11_05,000002,4,walk,786,226,143,109,15587,857.5,280.5
2019_11_05,000002,4,walk,787,228,109,181,19729,841.5,318.5
2019_11_05,000002,4,walk,638,294,209,132,27588,742.5,360.0
2019_11_05,000002,4,walk,538,339,219,148,32412,647.5,413.0
2019_11_05,000002,4,walk,522,328,204,203,41412,624.0,429.5
2019_11_05,000002,4,walk,570,316,135,208,28080,637.5,420.0
2019_11_05,000002,4,walk,586,345,163,172,28036,667.5,431.0
2019_11_05,000002,4,walk,607,387,167,129,21543,690.5,451.5
2019_11_05,000002,4,walk,637,372,198,113,22374,736.0,428.5
2019_11_05,000002,4,walk,690,332,207,146,30222,793.5,405.0
2019_11_05,000002,4,walk,769,327,192,98,18816,865.0,376.0
2019_11_05,000002,4,investigating,781,311,167,101,16867,864.5,361.5
2019_11_05,000002,4,walk,781,311,162,110,17820,862.0,366.0
2019_11_05,000002,4,investigating,781,311,162,110,17820,862.0,366.0
2019_11_05,000002,4,walk,782,304,190,94,17860,877.0,351.0
2019_11_05,000002,4,walk,795,291,202,105,21210,896.0,343.5
2019_11_05,000002,4,standing,808,283,192,118,22656,904.0,342.0
2019_11_05,000002,4,run,812,232,153,184,28152,888.5,324.0
2019_11_05,000002,4,run,734,240,156,100,15600,812.0,290.0
2019_11_05,000002,4,run,571,162,155,262,40610,648.5,293.0
2019_11_05,000002,4,run,510,217,226,200,45200,623.0,317.0
2019_11_05,000002,4,walk,600,303,222,130,28860,711.0,368.0
2019_11_05,000002,4,walk,696,344,194,91,17654,793.0,389.5
2019_11_05,000002,4,walk,797,301,174,118,20532,884.0,360.0
2019_11_05,000002,4,walk,832,266,177,88,15576,920.5,310.0
2019_11_05,000002,4,walk,890,241,189,62,11718,984.5,272.0
2019_11_05,000002,4,walk,915,215,177,75,13275,1003.5,252.5
2019_11_05,000002,4,walk,961,210,150,79,11850,1036.0,249.5
2019_11_05,000002,4,walk,1041,225,111,118,13098,1096.5,284.0
2019_11_05,000002,4,walk,1058,267,133,133,17689,1124.5,333.5
2019_11_05,000002,4,walk,1081,310,117,114,13338,1139.5,367.0
2019_11_05,000002,4,walk,1085,334,105,117,12285,1137.5,392.5
2019_11_05,000002,4,walk,1085,353,114,136,15504,1142.0,421.0
2019_11_05,000002,4,walk,1101,391,100,140,14000,1151.0,461.0
2019_11_05,000002,4,walk,1101,395,104,145,15080,1153.0,467.5
2019_11_05,000002,4,standing,1108,395,97,150,14550,1156.5,470.0
2019_11_05,000002,4,standing,1108,395,107,155,16585,1161.5,472.5
2019_11_05,000002,4,standing,1108,395,108,161,17388,1162.0,475.5
2019_11_05,000002,4,standing,1108,395,104,161,16744,1160.0,475.5
2019_11_05,000002,4,standing,1108,395,100,161,16100,1158.0,475.5
2019_11_05,000002,4,standing,1108,395,96,161,15456,1156.0,475.5
2019_11_05,000002,4,standing,1108,391,96,165,15840,1156.0,473.5
2019_11_05,000002,4,walk,1088,385,117,137,16029,1146.5,453.5
2019_11_05,000002,4,walk,1064,391,136,95,12920,1132.0,438.5
2019_11_05,000002,4,walk,1040,418,129,69,8901,1104.5,452.5
2019_11_05,000002,4,walk,1014,435,129,86,11094,1078.5,478.0
2019_11_05,000002,4,walk,1003,443,113,131,14803,1059.5,508.5
2019_11_05,000002,4,standing,988,447,107,143,15301,1041.5,518.5
2019_11_05,000002,4,standing,1003,447,92,144,13248,1049.0,519.0
2019_11_05,000002,4,standing,1003,436,88,147,12936,1047.0,509.5
2019_11_05,000002,4,standing,1009,436,82,148,12136,1050.0,510.0
2019_11_05,000002,4,standing,1015,436,76,123,9348,1053.0,497.5
2019_11_05,000002,4,standing,955,442,139,131,18209,1024.5,507.5
2019_11_05,000002,4,standing,945,442,149,111,16539,1019.5,497.5
2019_11_05,000002,4,walk,930,453,165,77,12705,1012.5,491.5
2019_11_05,000002,4,walk,923,447,161,65,10465,1003.5,479.5
2019_11_05,000002,4,walk,901,449,161,65,10465,981.5,481.5
2019_11_05,000002,4,walk,890,449,150,62,9300,965.0,480.0
2019_11_05,000002,4,walk,860,449,162,115,18630,941.0,506.5
2019_11_05,000002,4,walk,835,455,176,114,20064,923.0,512.0
2019_11_05,000002,4,walk,825,464,175,122,21350,912.5,525.0
2019_11_05,000002,4,walk,855,452,143,141,20163,926.5,522.5
2019_11_05,000002,4,walk,873,439,122,156,19032,934.0,517.0
2019_11_05,000002,4,walk,875,426,115,163,18745,932.5,507.5
2019_11_05,000002,4,walk,863,419,121,171,20691,923.5,504.5
2019_11_05,000002,4,walk,826,418,167,146,24382,909.5,491.0
2019_11_05,000002,4,walk,805,424,180,104,18720,895.0,476.0
2019_11_05,000002,4,walk,749,410,197,93,18321,847.5,456.5
2019_11_05,000002,4,walk,678,368,185,121,22385,770.5,428.5
2019_11_05,000002,4,walk,589,287,183,199,36417,680.5,386.5
2019_11_05,000002,4,walk,518,209,166,245,40670,601.0,331.5
2019_11_05,000002,4,walk,440,137,176,255,44880,528.0,264.5
2019_11_05,000002,4,walk,454,157,209,216,45144,558.5,265.0
2019_11_05,000002,4,walk,481,205,261,121,31581,611.5,265.5
2019_11_05,000002,4,walk,538,197,255,87,22185,665.5,240.5
2019_11_05,000002,4,walk,572,188,243,79,19197,693.5,227.5
2019_11_05,000002,4,playwithtoy,605,159,219,93,20367,714.5,205.5
2019_11_05,000002,4,playwithtoy,611,159,213,83,17679,717.5,200.5
2019_11_05,000002,4,playwithtoy,611,159,220,83,18260,721.0,200.5
2019_11_05,000002,4,playwithtoy,611,159,220,87,19140,721.0,202.5
2019_11_05,000002,4,standing,624,155,223,89,19847,735.5,199.5
2019_11_05,000002,4,standing,633,150,209,88,18392,737.5,194.0
2019_11_05,000002,4,standing,630,139,210,98,20580,735.0,188.0
2019_11_05,000002,4,standing,629,131,189,104,19656,723.5,183.0
2019_11_05,000002,4,standing,647,131,171,104,17784,732.5,183.0
2019_11_05,000002,4,lying,637,131,174,113,19662,724.0,187.5
2019_11_05,000002,4,lying,620,139,191,108,20628,715.5,193.0
2019_11_05,000002,4,lying,614,139,197,108,21276,712.5,193.0
2019_11_05,000002,4,lying,631,139,168,108,18144,715.0,193.0
2019_11_05,000002,4,lying,623,139,181,108,19548,713.5,193.0
2019_11_05,000002,4,lying,615,139,189,108,20412,709.5,193.0
2019_11_05,000002,4,lying,615,139,189,112,21168,709.5,195.0
2019_11_05,000002,4,lying,615,139,189,107,20223,709.5,192.5
2019_11_05,000002,4,lying,615,139,189,99,18711,709.5,188.5
2019_11_05,000002,4,lying,615,139,189,105,19845,709.5,191.5
2019_11_05,000002,4,lying,615,139,197,105,20685,713.5,191.5
2019_11_05,000002,4,lying,606,139,206,97,19982,709.0,187.5
2019_11_05,000002,4,lying,605,139,207,95,19665,708.5,186.5
2019_11_05,000002,4,lying,603,139,209,98,20482,707.5,188.0
2019_11_05,000002,4,lying,603,139,216,98,21168,711.0,188.0
2019_11_05,000002,4,lying,603,139,228,98,22344,717.0,188.0
2019_11_05,000002,4,lying,603,139,215,98,21070,710.5,188.0
2019_11_05,000002,4,lying,603,139,204,98,19992,705.0,188.0
2019_11_05,000002,4,lying,603,139,204,95,19380,705.0,186.5
2019_11_05,000002,4,lying,598,139,209,95,19855,702.5,186.5
2019_11_05,000002,4,lying,592,139,206,95,19570,695.0,186.5
2019_11_05,000002,4,lying,592,139,201,95,19095,692.5,186.5
2019_11_05,000002,4,lying,592,139,208,95,19760,696.0,186.5
2019_11_05,000002,4,lying,592,139,208,101,21008,696.0,189.5
2019_11_05,000002,4,lying,592,139,208,103,21424,696.0,190.5
2019_11_05,000002,4,lying,592,139,194,97,18818,689.0,187.5
2019_11_05,000002,4,lying,592,139,183,91,16653,683.5,184.5
2019_11_05,000002,4,lying,592,139,189,91,17199,686.5,184.5
2019_11_05,000002,4,lying,592,139,178,91,16198,681.0,184.5
2019_11_05,000002,4,lying,592,139,181,94,17014,682.5,186.0
2019_11_05,000002,4,lying,592,139,185,99,18315,684.5,188.5
2019_11_05,000002,4,lying,592,136,208,102,21216,696.0,187.0
2019_11_05,000002,4,lying,592,136,211,102,21522,697.5,187.0
2019_11_05,000002,4,lying,592,136,211,109,22999,697.5,190.5
2019_11_05,000002,4,lying,592,136,211,99,20889,697.5,185.5
2019_11_05,000002,4,lying,592,136,207,110,22770,695.5,191.0
2019_11_05,000002,4,lying,592,136,208,103,21424,696.0,187.5
2019_11_05,000002,4,lying,592,136,210,102,21420,697.0,187.0
2019_11_05,000002,4,lying,592,136,212,111,23532,698.0,191.5
2019_11_05,000002,4,lying,592,136,206,124,25544,695.0,198.0
2019_11_05,000002,4,lying,581,136,209,103,21527,685.5,187.5
2019_11_05,000002,4,lying,581,136,215,112,24080,688.5,192.0
2019_11_05,000002,4,lying,581,136,215,106,22790,688.5,189.0
2019_11_05,000002,5,playwithtoy,719,180,151,131,19781,794.5,245.5
2019_11_05,000002,5,playwithtoy,716,146,144,174,25056,788.0,233.0
2019_11_05,000002,5,playwithtoy,729,151,129,201,25929,793.5,251.5
2019_11_05,000002,5,playwithtoy,721,140,133,230,30590,787.5,255.0
2019_11_05,000002,5,playwithtoy,721,140,150,239,35850,796.0,259.5
2019_11_05,000002,5,playwithtoy,746,157,125,228,28500,808.5,271.0
2019_11_05,000002,5,playwithtoy,756,154,115,231,26565,813.5,269.5
2019_11_05,000002,5,playwithtoy,756,154,115,238,27370,813.5,273.0
2019_11_05,000002,5,playwithtoy,756,154,100,241,24100,806.0,274.5
2019_11_05,000002,5,playwithtoy,748,154,108,241,26028,802.0,274.5
2019_11_05,000002,5,playwithtoy,748,148,108,247,26676,802.0,271.5
2019_11_05,000002,5,playwithtoy,744,153,108,247,26676,798.0,276.5
2019_11_05,000002,5,playwithtoy,744,153,128,239,30592,808.0,272.5
2019_11_05,000002,5,playwithtoy,744,153,119,239,28441,803.5,272.5
2019_11_05,000002,5,playwithtoy,744,153,117,231,27027,802.5,268.5
2019_11_05,000002,5,walk,739,174,165,163,26895,821.5,255.5
2019_11_05,000002,5,walk,739,185,204,107,21828,841.0,238.5
2019_11_05,000002,5,walk,751,180,204,80,16320,853.0,220.0
2019_11_05,000002,5,standing,768,183,198,71,14058,867.0,218.5
2019_11_05,000002,5,standing,768,193,186,61,11346,861.0,223.5
2019_11_05,000002,5,standing,768,177,190,75,14250,863.0,214.5
2019_11_05,000002,5,walk,791,173,159,114,18126,870.5,230.0
2019_11_05,000002,5,walk,808,167,140,184,25760,878.0,259.0
2019_11_05,000002,5,walk,819,190,122,205,25010,880.0,292.5
2019_11_05,000002,5,walk,804,204,134,209,28006,871.0,308.5
2019_11_05,000002,5,walk,781,209,150,205,30750,856.0,311.5
2019_11_05,000002,5,walk,788,209,143,205,29315,859.5,311.5
2019_11_05,000002,5,walk,805,229,126,206,25956,868.0,332.0
2019_11_05,000002,5,walk,801,270,124,221,27404,863.0,380.5
2019_11_05,000002,5,walk,812,326,130,214,27820,877.0,433.0
2019_11_05,000002,5,nose-to-nose,824,384,122,178,21716,885.0,473.0
2019_11_05,000002,5,nose-to-nose,829,426,117,157,18369,887.5,504.5
2019_11_05,000002,5,nose-to-nose,812,455,136,140,19040,880.0,525.0
2019_11_05,000002,5,nose-to-nose,809,471,137,113,15481,877.5,527.5
2019_11_05,000002,5,nose-to-nose,811,491,132,100,13200,877.0,541.0
2019_11_05,000002,5,nose-to-nose,811,491,124,106,13144,873.0,544.0
2019_11_05,000002,5,nose-to-nose,811,491,124,94,11656,873.0,538.0
2019_11_05,000002,5,nose-to-nose,811,491,124,103,12772,873.0,542.5
2019_11_05,000002,5,nose-to-nose,790,499,133,95,12635,856.5,546.5
2019_11_05,000002,5,nose-to-nose,764,494,149,98,14602,838.5,543.0
2019_11_05,000002,5,nose-to-nose,764,494,154,98,15092,841.0,543.0
2019_11_05,000002,5,nose-to-nose,764,494,188,106,19928,858.0,547.0
2019_11_05,000002,5,nose-to-nose,773,493,183,76,13908,864.5,531.0
2019_11_05,000002,5,nose-to-nose,773,493,187,82,15334,866.5,534.0
2019_11_05,000002,5,nose-to-nose,773,493,164,71,11644,855.0,528.5
2019_11_05,000002,5,nose-to-nose,773,493,165,105,17325,855.5,545.5
2019_11_05,000002,5,nose-to-nose,773,493,160,89,14240,853.0,537.5
2019_11_05,000002,5,nose-to-nose,773,499,156,88,13728,851.0,543.0
2019_11_05,000002,5,nose-to-nose,773,499,155,96,14880,850.5,547.0
2019_11_05,000002,5,nose-to-nose,773,499,161,92,14812,853.5,545.0
2019_11_05,000002,5,investigating,782,499,170,80,13600,867.0,539.0
2019_11_05,000002,5,investigating,782,494,148,83,12284,856.0,535.5
2019_11_05,000002,5,investigating,784,495,159,70,11130,863.5,530.0
2019_11_05,000002,5,investigating,807,464,142,88,12496,878.0,508.0
2019_11_05,000002,5,investigating,807,464,148,85,12580,881.0,506.5
2019_11_05,000002,5,investigating,831,458,112,94,10528,887.0,505.0
2019_11_05,000002,5,investigating,810,443,128,114,14592,874.0,500.0
2019_11_05,000002,5,nose-to-nose,801,441,129,154,19866,865.5,518.0
2019_11_05,000002,5,nose-to-nose,801,441,143,142,20306,872.5,512.0
2019_11_05,000002,5,nose-to-nose,835,449,116,126,14616,893.0,512.0
2019_11_05,000002,5,nose-to-nose,800,444,155,150,23250,877.5,519.0
2019_11_05,000002,5,nose-to-nose,800,444,153,162,24786,876.5,525.0
2019_11_05,000002,5,nose-to-nose,777,443,176,163,28688,865.0,524.5
2019_11_05,000002,5,nose-to-nose,769,461,185,142,26270,861.5,532.0
2019_11_05,000002,5,nose-to-nose,766,469,188,134,25192,860.0,536.0
2019_11_05,000002,5,nose-to-nose,762,493,192,110,21120,858.0,548.0
2019_11_05,000002,5,nose-to-nose,762,500,192,103,19776,858.0,551.5
2019_11_05,000002,5,nose-to-nose,768,501,219,106,23214,877.5,554.0
2019_11_05,000002,5,investigating,772,503,204,76,15504,874.0,541.0
2019_11_05,000002,5,investigating,772,503,182,64,11648,863.0,535.0
2019_11_05,000002,5,investigating,772,503,176,64,11264,860.0,535.0
2019_11_05,000002,5,investigating,785,495,158,72,11376,864.0,531.0
2019_11_05,000002,5,investigating,801,491,137,71,9727,869.5,526.5
2019_11_05,000002,5,investigating,801,482,127,89,11303,864.5,526.5
2019_11_05,000002,5,nose-to-nose,772,482,156,89,13884,850.0,526.5
2019_11_05,000002,5,nose-to-nose,768,482,182,111,20202,859.0,537.5
2019_11_05,000002,5,nose-to-nose,777,492,192,104,19968,873.0,544.0
2019_11_05,000002,5,nose-to-nose,787,514,194,84,16296,884.0,556.0
2019_11_05,000002,5,nose-to-nose,842,523,170,70,11900,927.0,558.0
2019_11_05,000002,5,nose-to-nose,842,492,162,101,16362,923.0,542.5
2019_11_05,000002,5,nose-to-nose,842,494,182,99,18018,933.0,543.5
2019_11_05,000002,5,nose-to-nose,842,494,168,99,16632,926.0,543.5
2019_11_05,000002,5,nose-to-nose,842,494,166,92,15272,925.0,540.0
2019_11_05,000002,5,nose-to-nose,842,494,164,88,14432,924.0,538.0
2019_11_05,000002,5,nose-to-nose,836,490,190,86,16340,931.0,533.0
2019_11_05,000002,5,nose-to-nose,836,490,193,86,16598,932.5,533.0
2019_11_05,000002,5,nose-to-nose,841,475,176,100,17600,929.0,525.0
2019_11_05,000002,5,nose-to-nose,823,458,190,99,18810,918.0,507.5
2019_11_05,000002,5,nose-to-nose,818,448,195,109,21255,915.5,502.5
2019_11_05,000002,5,nose-to-nose,818,448,189,141,26649,912.5,518.5
2019_11_05,000002,5,nose-to-nose,818,448,204,146,29784,920.0,521.0
2019_11_05,000002,5,nose-to-nose,823,451,204,142,28968,925.0,522.0
2019_11_05,000002,5,nose-to-nose,827,461,200,132,26400,927.0,527.0
2019_11_05,000002,5,nose-to-nose,844,476,201,119,23919,944.5,535.5
2019_11_05,000002,5,nose-to-nose,844,476,190,125,23750,939.0,538.5
2019_11_05,000002,5,nose-to-nose,844,476,189,111,20979,938.5,531.5
2019_11_05,000002,5,nose-to-nose,844,476,184,108,19872,936.0,530.0
2019_11_05,000002,5,nose-to-nose,860,497,168,89,14952,944.0,541.5
2019_11_05,000002,5,nose-to-nose,877,509,178,78,13884,966.0,548.0
2019_11_05,000002,5,nose-to-nose,877,509,166,80,13280,960.0,549.0
2019_11_05,000002,5,walk,887,486,173,89,15397,973.5,530.5
2019_11_05,000002,5,walk,896,478,170,76,12920,981.0,516.0
2019_11_05,000002,5,walk,940,460,146,56,8176,1013.0,488.0
2019_11_05,000002,5,walk,956,425,142,133,18886,1027.0,491.5
2019_11_05,000002,5,walk,972,408,131,154,20174,1037.5,485.0
2019_11_05,000002,5,jumpontopof,972,396,136,169,22984,1040.0,480.5
2019_11_05,000002,5,jumpontopof,1004,397,114,180,20520,1061.0,487.0
2019_11_05,000002,5,jumpontopof,970,403,140,183,25620,1040.0,494.5
2019_11_05,000002,5,jumpontopof,995,412,114,168,19152,1052.0,496.0
2019_11_05,000002,5,jumpontopof,995,412,110,165,18150,1050.0,494.5
2019_11_05,000002,5,walk,987,402,124,167,20708,1049.0,485.5
2019_11_05,000002,5,walk,1004,391,118,164,19352,1063.0,473.0
2019_11_05,000002,5,nose-poke-elsewhere,1007,403,107,176,18832,1060.5,491.0
2019_11_05,000002,5,nose-poke-elsewhere,1007,403,117,182,21294,1065.5,494.0
2019_11_05,000002,5,nose-poke-elsewhere,1007,403,109,173,18857,1061.5,489.5
2019_11_05,000002,5,nose-poke-elsewhere,1007,403,100,173,17300,1057.0,489.5
2019_11_05,000002,5,standing,1007,403,103,173,17819,1058.5,489.5
2019_11_05,000002,5,standing,1010,387,114,165,18810,1067.0,469.5
2019_11_05,000002,5,standing,1025,387,104,165,17160,1077.0,469.5
2019_11_05,000002,5,standing,1028,380,102,159,16218,1079.0,459.5
2019_11_05,000002,5,standing,1006,380,124,145,17980,1068.0,452.5
2019_11_05,000002,5,standing,1006,385,117,141,16497,1064.5,455.5
2019_11_05,000002,5,standing,1006,385,117,158,18486,1064.5,464.0
2019_11_05,000002,5,standing,1006,392,106,160,16960,1059.0,472.0
2019_11_05,000002,5,walk,983,393,124,116,14384,1045.0,451.0
2019_11_05,000002,5,walk,974,398,130,78,10140,1039.0,437.0
2019_11_05,000002,5,walk,940,377,141,87,12267,1010.5,420.5
2019_11_05,000002,5,walk,905,370,149,85,12665,979.5,412.5
2019_11_05,000002,5,walk,873,334,165,94,15510,955.5,381.0
2019_11_05,000002,5,walk,860,318,165,94,15510,942.5,365.0
2019_11_05,000002,5,investigating,857,295,168,103,17304,941.0,346.5
2019_11_05,000002,5,investigating,863,287,162,111,17982,944.0,342.5
2019_11_05,000002,5,investigating,871,261,153,146,22338,947.5,334.0
2019_11_05,000002,5,investigating,876,234,146,152,22192,949.0,310.0
2019_11_05,000002,5,investigating,877,229,146,152,22192,950.0,305.0
